sample_id,cell_id,compound_id,role
S077676,CL0373,CMP0172,train
S077677,CL0373,CMP0173,train
S077678,CL0373,CMP0174,train
S077679,CL0373,CMP0175,train
S077680,CL0373,CMP0176,test
S077681,CL0373,CMP0177,train
S077682,CL0373,CMP0178,train
S077685,CL0373,CMP0181,train
S077686,CL0373,CMP0182,train
S077687,CL0373,CMP0183,train
S077688,CL0373,CMP0184,train
S077689,CL0373,CMP0185,train
S077690,CL0373,CMP0186,test
S077691,CL0373,CMP0187,test
S077692,CL0373,CMP0188,train
S077693,CL0373,CMP0189,train
S077694,CL0373,CMP0190,train
S077696,CL0373,CMP0192,test
S077697,CL0373,CMP0193,test
S077698,CL0373,CMP0194,train
S077699,CL0373,CMP0195,train
S077700,CL0373,CMP0196,train
S077701,CL0373,CMP0197,train
S077702,CL0373,CMP0198,train
S077703,CL0373,CMP0199,train
S077705,CL0373,CMP0201,train
S077706,CL0373,CMP0202,train
S077707,CL0373,CMP0203,train
S077708,CL0373,CMP0204,train
S077709,CL0373,CMP0205,test
S077710,CL0373,CMP0206,train
S077711,CL0373,CMP0207,train
S077713,CL0373,CMP0209,test
S077715,CL0373,CMP0211,train
S077717,CL0373,CMP0213,train
S077718,CL0373,CMP0214,train
S077720,CL0373,CMP0216,train
S077721,CL0373,CMP0218,train
S077722,CL0373,CMP0219,test
S077724,CL0373,CMP0221,train
S077725,CL0373,CMP0222,train
S077726,CL0373,CMP0223,train
S077727,CL0373,CMP0224,train
S077728,CL0373,CMP0225,train
S077729,CL0373,CMP0226,train
S077731,CL0373,CMP0228,test
S077732,CL0373,CMP0229,train
S077733,CL0373,CMP0231,train
S077734,CL0373,CMP0232,train
S077735,CL0373,CMP0233,train
S077736,CL0373,CMP0234,train
S077737,CL0373,CMP0237,train
S077738,CL0373,CMP0238,test
S077739,CL0373,CMP0239,train
S077740,CL0373,CMP0240,train
S077741,CL0373,CMP0241,train
S077742,CL0373,CMP0242,train
S077743,CL0374,CMP0001,train
S077744,CL0374,CMP0002,train
S077745,CL0374,CMP0003,train
S077746,CL0374,CMP0004,train
S077748,CL0374,CMP0006,train
S077749,CL0374,CMP0008,test
S077751,CL0374,CMP0010,train
S077752,CL0374,CMP0011,train
S077755,CL0374,CMP0014,test
S077756,CL0374,CMP0015,train
S077757,CL0374,CMP0016,train
S077758,CL0374,CMP0017,train
S077759,CL0374,CMP0018,train
S077760,CL0374,CMP0019,train
S077761,CL0374,CMP0020,train
S077762,CL0374,CMP0021,test
S077764,CL0374,CMP0023,train
S077765,CL0374,CMP0024,test
S077766,CL0374,CMP0025,train
S077767,CL0374,CMP0027,train
S077768,CL0374,CMP0028,test
S077769,CL0374,CMP0029,train
S077770,CL0374,CMP0030,train
S077771,CL0374,CMP0032,train
S077773,CL0374,CMP0035,train
S077774,CL0374,CMP0036,train
S077776,CL0374,CMP0039,test
S077778,CL0374,CMP0041,test
S077779,CL0374,CMP0042,train
S077780,CL0374,CMP0043,test
S077781,CL0374,CMP0044,train
S077782,CL0374,CMP0045,train
S077783,CL0374,CMP0046,train
S077785,CL0374,CMP0048,train
S077786,CL0374,CMP0049,train
S077787,CL0374,CMP0050,test
S077788,CL0374,CMP0051,train
S077789,CL0374,CMP0052,train
S077790,CL0374,CMP0053,test
S077791,CL0374,CMP0054,test
S077792,CL0374,CMP0055,test
S077794,CL0374,CMP0057,train
S077795,CL0374,CMP0058,train
S077796,CL0374,CMP0059,train
S077797,CL0374,CMP0060,train
S077798,CL0374,CMP0061,train
S077799,CL0374,CMP0062,train
S077800,CL0374,CMP0063,train
S077801,CL0374,CMP0064,test
S077802,CL0374,CMP0068,train
S077803,CL0374,CMP0069,train
S077805,CL0374,CMP0072,train
S077806,CL0374,CMP0074,train
S077807,CL0374,CMP0076,test
S077808,CL0374,CMP0077,train
S077809,CL0374,CMP0080,train
S077810,CL0374,CMP0081,train
S077811,CL0374,CMP0082,train
S077812,CL0374,CMP0083,train
S077813,CL0374,CMP0085,train
S077814,CL0374,CMP0088,train
S077815,CL0374,CMP0090,train
S077816,CL0374,CMP0091,train
S077817,CL0374,CMP0092,train
S077818,CL0374,CMP0093,train
S077819,CL0374,CMP0098,train
S077820,CL0374,CMP0101,train
S077821,CL0374,CMP0102,train
S077822,CL0374,CMP0103,train
S077823,CL0374,CMP0104,train
S077824,CL0374,CMP0105,train
S077825,CL0374,CMP0108,train
S077826,CL0374,CMP0109,test
S077828,CL0374,CMP0111,train
S077829,CL0374,CMP0112,test
S077830,CL0374,CMP0113,train
S077831,CL0374,CMP0121,train
S077832,CL0374,CMP0122,train
S077833,CL0374,CMP0138,test
S077834,CL0374,CMP0145,train
S077835,CL0374,CMP0175,train
S077836,CL0374,CMP0176,train
S077837,CL0374,CMP0177,train
S077838,CL0374,CMP0178,train
S077841,CL0374,CMP0181,train
S077842,CL0374,CMP0182,train
S077843,CL0374,CMP0183,train
S077844,CL0374,CMP0184,train
S077845,CL0374,CMP0185,train
S077846,CL0374,CMP0186,train
S077847,CL0374,CMP0187,train
S077848,CL0374,CMP0188,test
S077849,CL0374,CMP0189,test
S077850,CL0374,CMP0190,train
S077852,CL0374,CMP0192,train
S077853,CL0374,CMP0193,test
S077854,CL0374,CMP0194,train
S077855,CL0374,CMP0195,train
S077856,CL0374,CMP0196,train
S077857,CL0374,CMP0197,train
S077858,CL0374,CMP0198,train
S077859,CL0374,CMP0199,train
S077861,CL0374,CMP0201,test
S077862,CL0374,CMP0202,test
S077863,CL0374,CMP0203,train
S077864,CL0374,CMP0204,train
S077865,CL0374,CMP0205,train
S077866,CL0374,CMP0206,test
S077867,CL0374,CMP0207,train
S077869,CL0374,CMP0209,train
S077871,CL0374,CMP0211,train
S077873,CL0374,CMP0213,train
S077874,CL0374,CMP0214,train
S077876,CL0374,CMP0216,train
S077877,CL0374,CMP0218,test
S077878,CL0374,CMP0219,train
S077880,CL0374,CMP0221,test
S077881,CL0374,CMP0222,train
S077882,CL0374,CMP0223,train
S077883,CL0374,CMP0224,train
S077884,CL0374,CMP0225,train
S077885,CL0374,CMP0226,train
S077887,CL0374,CMP0228,train
S077888,CL0374,CMP0229,train
S077889,CL0374,CMP0231,train
S077890,CL0374,CMP0232,train
S077891,CL0374,CMP0233,train
S077892,CL0374,CMP0234,train
S077893,CL0374,CMP0237,train
S077894,CL0374,CMP0238,train
S077895,CL0374,CMP0239,train
S077896,CL0374,CMP0240,test
S077897,CL0374,CMP0241,train
S077898,CL0374,CMP0242,train
S078054,CL0376,CMP0001,train
S078055,CL0376,CMP0002,test
S078056,CL0376,CMP0003,train
S078057,CL0376,CMP0004,train
S078059,CL0376,CMP0006,test
S078060,CL0376,CMP0008,train
S078062,CL0376,CMP0010,train
S078063,CL0376,CMP0011,train
S078066,CL0376,CMP0014,test
S078067,CL0376,CMP0015,test
S078068,CL0376,CMP0016,test
S078069,CL0376,CMP0017,test
S078070,CL0376,CMP0018,train
S078071,CL0376,CMP0019,test
S078072,CL0376,CMP0020,train
S078073,CL0376,CMP0021,train
S078075,CL0376,CMP0023,train
S078076,CL0376,CMP0024,train
S078077,CL0376,CMP0025,test
S078078,CL0376,CMP0027,train
S078079,CL0376,CMP0028,train
S078080,CL0376,CMP0029,train
S078081,CL0376,CMP0030,train
S078082,CL0376,CMP0032,test
S078084,CL0376,CMP0035,train
S078085,CL0376,CMP0036,train
S078087,CL0376,CMP0038,train
S078088,CL0376,CMP0039,train
S078090,CL0376,CMP0041,train
S078091,CL0376,CMP0042,train
S078092,CL0376,CMP0043,train
S078093,CL0376,CMP0044,train
S078094,CL0376,CMP0045,train
S078095,CL0376,CMP0046,train
S078097,CL0376,CMP0048,train
S078098,CL0376,CMP0049,train
S078099,CL0376,CMP0050,train
S078100,CL0376,CMP0051,train
S078101,CL0376,CMP0052,train
S078102,CL0376,CMP0053,test
S078103,CL0376,CMP0054,train
S078104,CL0376,CMP0055,train
S078106,CL0376,CMP0057,train
S078107,CL0376,CMP0058,test
S078108,CL0376,CMP0059,train
S078109,CL0376,CMP0060,train
S078110,CL0376,CMP0061,test
S078111,CL0376,CMP0062,train
S078112,CL0376,CMP0063,test
S078113,CL0376,CMP0064,train
S078114,CL0376,CMP0067,test
S078115,CL0376,CMP0068,test
S078116,CL0376,CMP0069,test
S078118,CL0376,CMP0072,train
S078120,CL0376,CMP0074,train
S078121,CL0376,CMP0075,train
S078122,CL0376,CMP0076,train
S078123,CL0376,CMP0077,train
S078124,CL0376,CMP0080,train
S078125,CL0376,CMP0081,train
S078126,CL0376,CMP0082,test
S078127,CL0376,CMP0083,test
S078128,CL0376,CMP0085,test
S078129,CL0376,CMP0086,train
S078130,CL0376,CMP0087,test
S078131,CL0376,CMP0088,train
S078132,CL0376,CMP0089,test
S078133,CL0376,CMP0090,test
S078134,CL0376,CMP0091,test
S078135,CL0376,CMP0092,test
S078136,CL0376,CMP0093,train
S078137,CL0376,CMP0094,train
S078139,CL0376,CMP0096,train
S078140,CL0376,CMP0097,train
S078141,CL0376,CMP0098,train
S078142,CL0376,CMP0100,train
S078143,CL0376,CMP0101,train
S078144,CL0376,CMP0102,train
S078145,CL0376,CMP0103,train
S078146,CL0376,CMP0104,train
S078147,CL0376,CMP0105,train
S078148,CL0376,CMP0106,train
S078149,CL0376,CMP0107,test
S078150,CL0376,CMP0108,train
S078151,CL0376,CMP0109,train
S078153,CL0376,CMP0111,train
S078154,CL0376,CMP0112,train
S078155,CL0376,CMP0113,test
S078156,CL0376,CMP0114,train
S078157,CL0376,CMP0115,train
S078158,CL0376,CMP0116,train
S078161,CL0376,CMP0119,test
S078162,CL0376,CMP0120,train
S078163,CL0376,CMP0121,train
S078164,CL0376,CMP0122,train
S078165,CL0376,CMP0123,train
S078166,CL0376,CMP0124,train
S078167,CL0376,CMP0125,train
S078168,CL0376,CMP0126,train
S078169,CL0376,CMP0127,train
S078170,CL0376,CMP0128,test
S078172,CL0376,CMP0130,train
S078173,CL0376,CMP0131,test
S078174,CL0376,CMP0132,train
S078175,CL0376,CMP0133,test
S078176,CL0376,CMP0134,train
S078177,CL0376,CMP0135,train
S078178,CL0376,CMP0136,train
S078180,CL0376,CMP0138,train
S078181,CL0376,CMP0139,test
S078182,CL0376,CMP0140,test
S078183,CL0376,CMP0141,train
S078185,CL0376,CMP0143,train
S078186,CL0376,CMP0144,train
S078187,CL0376,CMP0145,train
S078189,CL0376,CMP0147,train
S078190,CL0376,CMP0148,train
S078191,CL0376,CMP0149,train
S078192,CL0376,CMP0150,train
S078193,CL0376,CMP0151,train
S078194,CL0376,CMP0152,train
S078195,CL0376,CMP0153,train
S078197,CL0376,CMP0155,test
S078198,CL0376,CMP0156,test
S078199,CL0376,CMP0157,test
S078200,CL0376,CMP0158,train
S078201,CL0376,CMP0159,train
S078202,CL0376,CMP0160,train
S078204,CL0376,CMP0162,train
S078205,CL0376,CMP0163,train
S078206,CL0376,CMP0164,train
S078207,CL0376,CMP0165,train
S078209,CL0376,CMP0167,train
S078211,CL0376,CMP0169,train
S078212,CL0376,CMP0170,test
S078213,CL0376,CMP0171,train
S078214,CL0376,CMP0172,train
S078215,CL0376,CMP0173,train
S078216,CL0376,CMP0174,train
S078217,CL0376,CMP0175,test
S078218,CL0376,CMP0176,train
S078219,CL0376,CMP0177,train
S078220,CL0376,CMP0178,train
S078223,CL0376,CMP0181,train
S078224,CL0376,CMP0182,train
S078225,CL0376,CMP0183,train
S078226,CL0376,CMP0184,test
S078227,CL0376,CMP0185,train
S078228,CL0376,CMP0186,test
S078229,CL0376,CMP0187,train
S078230,CL0376,CMP0188,train
S078231,CL0376,CMP0189,train
S078232,CL0376,CMP0190,train
S078234,CL0376,CMP0192,test
S078235,CL0376,CMP0193,test
S078236,CL0376,CMP0194,train
S078237,CL0376,CMP0195,train
S078238,CL0376,CMP0196,train
S078239,CL0376,CMP0197,train
S078240,CL0376,CMP0198,train
S078241,CL0376,CMP0199,train
S078243,CL0376,CMP0201,train
S078244,CL0376,CMP0202,train
S078245,CL0376,CMP0203,train
S078246,CL0376,CMP0204,test
S078247,CL0376,CMP0205,train
S078248,CL0376,CMP0206,train
S078249,CL0376,CMP0207,train
S078251,CL0376,CMP0209,train
S078253,CL0376,CMP0211,test
S078255,CL0376,CMP0213,train
S078256,CL0376,CMP0214,train
S078258,CL0376,CMP0216,train
S078259,CL0376,CMP0218,train
S078260,CL0376,CMP0219,train
S078262,CL0376,CMP0221,train
S078263,CL0376,CMP0222,train
S078264,CL0376,CMP0223,train
S078265,CL0376,CMP0224,train
S078266,CL0376,CMP0225,train
S078267,CL0376,CMP0226,train
S078269,CL0376,CMP0228,train
S078270,CL0376,CMP0229,train
S078271,CL0376,CMP0231,train
S078272,CL0376,CMP0232,train
S078273,CL0376,CMP0233,train
S078274,CL0376,CMP0234,train
S078275,CL0376,CMP0237,train
S078276,CL0376,CMP0238,train
S078277,CL0376,CMP0239,test
S078278,CL0376,CMP0240,train
S078279,CL0376,CMP0241,test
S078280,CL0376,CMP0242,train
S078281,CL0377,CMP0001,train
S078282,CL0377,CMP0002,train
S078283,CL0377,CMP0003,train
S078284,CL0377,CMP0004,train
S078286,CL0377,CMP0006,train
S078287,CL0377,CMP0008,test
S078289,CL0377,CMP0010,train
S078290,CL0377,CMP0011,train
S078293,CL0377,CMP0014,test
S078294,CL0377,CMP0015,train
S078295,CL0377,CMP0016,test
S078296,CL0377,CMP0017,test
S078297,CL0377,CMP0018,train
S078298,CL0377,CMP0019,train
S078299,CL0377,CMP0020,train
S078300,CL0377,CMP0021,train
S078302,CL0377,CMP0023,train
S078303,CL0377,CMP0024,train
S078304,CL0377,CMP0025,train
S078305,CL0377,CMP0027,train
S078306,CL0377,CMP0028,train
S078307,CL0377,CMP0029,train
S078308,CL0377,CMP0030,train
S078309,CL0377,CMP0032,train
S078311,CL0377,CMP0035,train
S078312,CL0377,CMP0036,train
S078314,CL0377,CMP0039,test
S078316,CL0377,CMP0041,train
S078317,CL0377,CMP0042,train
S078318,CL0377,CMP0043,train
S078319,CL0377,CMP0044,train
S078320,CL0377,CMP0045,train
S078321,CL0377,CMP0046,train
S078323,CL0377,CMP0048,train
S078324,CL0377,CMP0049,train
S078325,CL0377,CMP0050,train
S078326,CL0377,CMP0051,train
S078327,CL0377,CMP0052,test
S078328,CL0377,CMP0053,train
S078329,CL0377,CMP0054,test
S078330,CL0377,CMP0055,test
S078332,CL0377,CMP0057,train
S078333,CL0377,CMP0058,train
S078334,CL0377,CMP0059,train
S078335,CL0377,CMP0060,train
S078336,CL0377,CMP0061,train
S078337,CL0377,CMP0062,test
S078338,CL0377,CMP0063,train
S078339,CL0377,CMP0064,test
S078340,CL0377,CMP0068,train
S078341,CL0377,CMP0069,train
S078343,CL0377,CMP0072,train
S078344,CL0377,CMP0074,train
S078345,CL0377,CMP0076,train
S078346,CL0377,CMP0077,train
S078347,CL0377,CMP0080,train
S078348,CL0377,CMP0081,train
S078349,CL0377,CMP0082,train
S078350,CL0377,CMP0083,train
S078351,CL0377,CMP0085,test
S078352,CL0377,CMP0088,train
S078353,CL0377,CMP0090,train
S078354,CL0377,CMP0091,train
S078355,CL0377,CMP0092,train
S078356,CL0377,CMP0093,train
S078357,CL0377,CMP0098,train
S078358,CL0377,CMP0101,train
S078359,CL0377,CMP0102,test
S078360,CL0377,CMP0103,test
S078361,CL0377,CMP0104,train
S078362,CL0377,CMP0105,train
S078363,CL0377,CMP0108,train
S078364,CL0377,CMP0109,train
S078366,CL0377,CMP0111,train
S078367,CL0377,CMP0112,train
S078368,CL0377,CMP0113,train
S078369,CL0377,CMP0121,train
S078370,CL0377,CMP0122,train
S078371,CL0377,CMP0138,train
S078372,CL0377,CMP0145,train
S078373,CL0377,CMP0175,train
S078374,CL0377,CMP0176,train
S078375,CL0377,CMP0177,train
S078376,CL0377,CMP0178,train
S078379,CL0377,CMP0181,train
S078380,CL0377,CMP0182,train
S078381,CL0377,CMP0183,train
S078382,CL0377,CMP0184,train
S078383,CL0377,CMP0185,train
S078384,CL0377,CMP0186,test
S078385,CL0377,CMP0187,test
S078386,CL0377,CMP0188,train
S078387,CL0377,CMP0189,test
S078388,CL0377,CMP0190,train
S078390,CL0377,CMP0192,train
S078391,CL0377,CMP0193,test
S078392,CL0377,CMP0194,train
S078393,CL0377,CMP0195,test
S078394,CL0377,CMP0196,train
S078395,CL0377,CMP0197,train
S078396,CL0377,CMP0198,train
S078397,CL0377,CMP0199,train
S078399,CL0377,CMP0201,test
S078400,CL0377,CMP0202,train
S078401,CL0377,CMP0203,train
S078402,CL0377,CMP0204,test
S078403,CL0377,CMP0205,train
S078404,CL0377,CMP0206,train
S078405,CL0377,CMP0207,test
S078407,CL0377,CMP0209,train
S078409,CL0377,CMP0211,train
S078411,CL0377,CMP0213,train
S078412,CL0377,CMP0214,train
S078414,CL0377,CMP0216,test
S078415,CL0377,CMP0218,train
S078416,CL0377,CMP0219,train
S078418,CL0377,CMP0221,train
S078419,CL0377,CMP0222,train
S078420,CL0377,CMP0223,test
S078421,CL0377,CMP0224,train
S078422,CL0377,CMP0225,train
S078423,CL0377,CMP0226,train
S078425,CL0377,CMP0228,test
S078426,CL0377,CMP0229,train
S078427,CL0377,CMP0231,train
S078428,CL0377,CMP0232,train
S078429,CL0377,CMP0233,train
S078430,CL0377,CMP0234,train
S078431,CL0377,CMP0237,test
S078432,CL0377,CMP0238,train
S078433,CL0377,CMP0239,train
S078434,CL0377,CMP0240,train
S078435,CL0377,CMP0241,train
S078436,CL0377,CMP0242,train
S078613,CL0379,CMP0001,train
S078614,CL0379,CMP0002,test
S078615,CL0379,CMP0003,train
S078616,CL0379,CMP0004,train
S078618,CL0379,CMP0006,train
S078620,CL0379,CMP0008,train
S078622,CL0379,CMP0010,train
S078623,CL0379,CMP0011,test
S078626,CL0379,CMP0014,train
S078627,CL0379,CMP0015,train
S078628,CL0379,CMP0016,train
S078629,CL0379,CMP0017,train
S078630,CL0379,CMP0018,train
S078631,CL0379,CMP0019,train
S078632,CL0379,CMP0020,train
S078633,CL0379,CMP0021,train
S078635,CL0379,CMP0023,train
S078636,CL0379,CMP0024,train
S078637,CL0379,CMP0025,train
S078638,CL0379,CMP0026,train
S078639,CL0379,CMP0027,train
S078640,CL0379,CMP0028,test
S078641,CL0379,CMP0029,test
S078642,CL0379,CMP0030,train
S078643,CL0379,CMP0031,test
S078644,CL0379,CMP0032,test
S078645,CL0379,CMP0033,train
S078647,CL0379,CMP0035,train
S078648,CL0379,CMP0036,test
S078650,CL0379,CMP0038,test
S078651,CL0379,CMP0039,train
S078653,CL0379,CMP0041,train
S078654,CL0379,CMP0042,test
S078655,CL0379,CMP0043,train
S078656,CL0379,CMP0044,train
S078657,CL0379,CMP0045,train
S078658,CL0379,CMP0046,train
S078659,CL0379,CMP0048,train
S078660,CL0379,CMP0049,train
S078661,CL0379,CMP0050,train
S078662,CL0379,CMP0051,train
S078663,CL0379,CMP0053,train
S078664,CL0379,CMP0054,test
S078665,CL0379,CMP0055,train
S078667,CL0379,CMP0057,train
S078668,CL0379,CMP0058,train
S078669,CL0379,CMP0059,train
S078670,CL0379,CMP0060,train
S078671,CL0379,CMP0061,train
S078672,CL0379,CMP0062,train
S078673,CL0379,CMP0063,train
S078674,CL0379,CMP0064,train
S078675,CL0379,CMP0065,test
S078676,CL0379,CMP0066,train
S078677,CL0379,CMP0067,test
S078678,CL0379,CMP0068,train
S078681,CL0379,CMP0072,train
S078683,CL0379,CMP0074,train
S078684,CL0379,CMP0075,train
S078685,CL0379,CMP0076,train
S078686,CL0379,CMP0077,train
S078687,CL0379,CMP0078,train
S078688,CL0379,CMP0079,train
S078689,CL0379,CMP0080,train
S078690,CL0379,CMP0081,train
S078691,CL0379,CMP0082,train
S078692,CL0379,CMP0083,test
S078693,CL0379,CMP0084,train
S078694,CL0379,CMP0085,test
S078695,CL0379,CMP0086,test
S078696,CL0379,CMP0087,test
S078697,CL0379,CMP0088,test
S078698,CL0379,CMP0089,train
S078699,CL0379,CMP0090,train
S078700,CL0379,CMP0091,train
S078701,CL0379,CMP0092,test
S078702,CL0379,CMP0098,train
S078703,CL0379,CMP0099,train
S078704,CL0379,CMP0100,train
S078705,CL0379,CMP0101,train
S078706,CL0379,CMP0102,train
S078707,CL0379,CMP0103,train
S078708,CL0379,CMP0104,train
S078709,CL0379,CMP0105,train
S078710,CL0379,CMP0106,train
S078711,CL0379,CMP0107,train
S078712,CL0379,CMP0108,train
S078713,CL0379,CMP0109,train
S078715,CL0379,CMP0111,test
S078716,CL0379,CMP0112,train
S078717,CL0379,CMP0113,train
S078718,CL0379,CMP0114,train
S078719,CL0379,CMP0115,train
S078720,CL0379,CMP0120,train
S078721,CL0379,CMP0121,train
S078722,CL0379,CMP0122,train
S078723,CL0379,CMP0123,train
S078724,CL0379,CMP0124,train
S078725,CL0379,CMP0125,train
S078726,CL0379,CMP0126,train
S078727,CL0379,CMP0127,train
S078728,CL0379,CMP0128,train
S078730,CL0379,CMP0130,train
S078731,CL0379,CMP0131,train
S078732,CL0379,CMP0132,test
S078733,CL0379,CMP0133,train
S078734,CL0379,CMP0134,train
S078735,CL0379,CMP0135,train
S078736,CL0379,CMP0136,train
S078738,CL0379,CMP0138,train
S078739,CL0379,CMP0139,train
S078740,CL0379,CMP0140,test
S078741,CL0379,CMP0145,train
S078743,CL0379,CMP0171,test
S078744,CL0379,CMP0172,train
S078745,CL0379,CMP0173,train
S078746,CL0379,CMP0174,train
S078747,CL0379,CMP0175,test
S078748,CL0379,CMP0176,test
S078749,CL0379,CMP0177,train
S078750,CL0379,CMP0178,train
S078752,CL0379,CMP0181,test
S078753,CL0379,CMP0182,train
S078754,CL0379,CMP0183,test
S078755,CL0379,CMP0184,train
S078756,CL0379,CMP0185,train
S078757,CL0379,CMP0186,train
S078758,CL0379,CMP0187,train
S078759,CL0379,CMP0188,test
S078760,CL0379,CMP0189,train
S078761,CL0379,CMP0190,train
S078763,CL0379,CMP0192,train
S078764,CL0379,CMP0193,train
S078765,CL0379,CMP0194,train
S078766,CL0379,CMP0195,train
S078767,CL0379,CMP0196,train
S078768,CL0379,CMP0197,test
S078769,CL0379,CMP0198,test
S078770,CL0379,CMP0199,test
S078772,CL0379,CMP0201,test
S078773,CL0379,CMP0202,train
S078774,CL0379,CMP0203,train
S078775,CL0379,CMP0204,train
S078776,CL0379,CMP0205,test
S078777,CL0379,CMP0206,train
S078779,CL0379,CMP0209,train
S078781,CL0379,CMP0211,train
S078783,CL0379,CMP0213,train
S078784,CL0379,CMP0214,train
S078786,CL0379,CMP0218,train
S078788,CL0379,CMP0221,train
S078789,CL0379,CMP0222,train
S078790,CL0379,CMP0223,test
S078791,CL0379,CMP0230,train
S078792,CL0379,CMP0231,train
S078793,CL0379,CMP0232,train
S078794,CL0379,CMP0233,train
S078795,CL0379,CMP0234,train
S078796,CL0379,CMP0235,train
S078798,CL0379,CMP0237,test
S079202,CL0382,CMP0001,train
S079203,CL0382,CMP0002,train
S079204,CL0382,CMP0003,train
S079205,CL0382,CMP0004,train
S079207,CL0382,CMP0008,train
S079209,CL0382,CMP0010,test
S079210,CL0382,CMP0011,test
S079213,CL0382,CMP0014,train
S079214,CL0382,CMP0015,test
S079215,CL0382,CMP0016,train
S079216,CL0382,CMP0017,train
S079217,CL0382,CMP0018,test
S079218,CL0382,CMP0019,train
S079219,CL0382,CMP0020,train
S079220,CL0382,CMP0021,train
S079222,CL0382,CMP0023,train
S079223,CL0382,CMP0024,train
S079224,CL0382,CMP0025,train
S079225,CL0382,CMP0027,train
S079226,CL0382,CMP0028,train
S079227,CL0382,CMP0029,train
S079228,CL0382,CMP0030,train
S079229,CL0382,CMP0032,train
S079231,CL0382,CMP0035,train
S079232,CL0382,CMP0036,train
S079234,CL0382,CMP0039,test
S079236,CL0382,CMP0041,train
S079237,CL0382,CMP0042,train
S079238,CL0382,CMP0043,train
S079239,CL0382,CMP0044,train
S079240,CL0382,CMP0045,train
S079241,CL0382,CMP0046,train
S079243,CL0382,CMP0048,train
S079244,CL0382,CMP0049,train
S079245,CL0382,CMP0050,train
S079246,CL0382,CMP0051,train
S079247,CL0382,CMP0052,train
S079248,CL0382,CMP0053,train
S079249,CL0382,CMP0054,train
S079250,CL0382,CMP0055,train
S079252,CL0382,CMP0057,train
S079253,CL0382,CMP0058,train
S079254,CL0382,CMP0059,train
S079255,CL0382,CMP0061,test
S079256,CL0382,CMP0062,train
S079257,CL0382,CMP0063,train
S079258,CL0382,CMP0064,train
S079259,CL0382,CMP0068,train
S079260,CL0382,CMP0069,train
S079262,CL0382,CMP0072,test
S079263,CL0382,CMP0074,train
S079264,CL0382,CMP0076,train
S079265,CL0382,CMP0077,train
S079266,CL0382,CMP0080,train
S079267,CL0382,CMP0081,test
S079268,CL0382,CMP0082,test
S079269,CL0382,CMP0083,test
S079270,CL0382,CMP0085,train
S079271,CL0382,CMP0088,train
S079272,CL0382,CMP0090,train
S079273,CL0382,CMP0091,train
S079274,CL0382,CMP0092,train
S079275,CL0382,CMP0093,test
